,content
846,"Our proposals for #Budget 2022 are designed to  address the immediate needs of older people next year, but also to lay the foundations for
sustainably ensuring equality of outcomes for all older people in the coming decade and beyond.
#AgeEquality

https://t.co/CsR3edLbUT https://t.co/s96XoT8D6Q"
847,"Time to reframe how we act, think and feel about ageing.

Get involved in Positive Ageing Week 2021
https://t.co/MhfcagZY7y

#PositiveAgeingWeek2021
#AgeEquality
#AWorldForAllAges https://t.co/7pMfXvz8kd"
848,"21.9.21 #WorldAlzheimersDay2021 Theme 'Know Dementia, Know Alzheimer's' https://t.co/iisH6o6iYo @Concern @Innov_Dementia @alzheimersocirl @drnire  @AgeAction @HelpAge @Age_Opp @women4election @Age_Matters @SarahNiRoibin @Age_and_Ageing @NursingHomesIre @SageAdvocacy @olderireland"
849,@Organisedchao14 @CareChampions2 @SarahNiRoibin @AgeAction @schither @MaryButlerTD @Dr__Jude @NursingHomesIre @SageAdvocacy @Age_Opp @women4election So very sorry 2 read this -'Missed 12 mths of personal contact with father in care' Not @ all easy 2 accommodate. We need 2 do better as we navigate #COVID19Ireland going f/w @HSELive @NursingHomesIre @MaryButlerTD @merrionstreet @women4election @schither @MaryButlerTD @SocDems
850,"@Health_HIV2030 @CareChampions2 @SarahNiRoibin @AgeAction @schither @MaryButlerTD @Dr__Jude @NursingHomesIre @SageAdvocacy @Age_Opp @women4election Me too. Missed 12 mths of personal contact with father in care. But yet despite that, I think the mismanagement of care homes and unnecessary deaths are what drove the narrative here in ireland and UK. But I'll never support disclosure of ones medical status."
851,"@Organisedchao14 @CareChampions2 @SarahNiRoibin @AgeAction @schither @MaryButlerTD @Dr__Jude @NursingHomesIre @SageAdvocacy @Age_Opp @women4election It is affecting my family directly. Have been advocating that with #COVID19Vaccination &amp; @CareChampions2 &amp; all, that visitation in terms of #HumanRights are accommodated. Wearing full PPE, I could do that in my case."
852,"@Health_HIV2030 @CareChampions2 @SarahNiRoibin @AgeAction @schither @MaryButlerTD @Dr__Jude @NursingHomesIre @SageAdvocacy @Age_Opp @women4election Hypocrite much Breda??? Surely by your comment on my post, I thought you'd defend a decision like that in the interest of public health. Just to clarify, I thinks it's appalling that people in care homes weren't allowed visitors even on their death beds. Disgraceful https://t.co/2KcZG2qEOE"
853,"What a great idea @limklibraries 

Thank you for your contribution to #PositiveAgeingWeek

If you know someone who might need some help using Apps get a free How To Guide from our Getting Started Kit https://t.co/egKoXerrDN

#ReconnectingCommunities #ReframeAgeing
#AgeEquality https://t.co/U6mijC1N0J"
854,"#PositiveAgeingWeek is an initiative by @AgeAction to celebrate the contribution older people make to our lives and to society. These brilliant books all paint ageing in a positive light and are available on the @borrowbox app.

#limericklibraries 
@Bolindaaudio @LibrariesIre https://t.co/LruNlrqbFK"
855,"Covid pandemic has disproportionately affected older people, says @CMOIreland  https://t.co/tGtyTlp58f via @IrishTimes
#AgeEquality 
#ReconnectingCommunities"
856,@DrLizMoloney @elaineigs @AgeAction @ALONE_IRELAND
857,"@CMOIreland advice to older people on getting back to activities while managing the risks associated with #COVID19 

#ReconnectingCommunities https://t.co/1GjDX1v1WS"
858,@ReidyConor @Health_HIV2030 @NursingHomesIre @SageAdvocacy @schither @MaryButlerTD @Dr__Jude @AgeAction @merrionstreet @SocDems @hpscireland @FineGael @DonnellyStephen @fiannafailparty @greenparty_ie @women4election @iiea Thanks @Health_HIV2030 it's really disappointing to still see such blatant disregard of @hpscireland guidelines. Unfortunately @CareChampions2 have so many reports of this continuing to happen. We need  a care partner system similar to Northern Ireland asap.
859,"@MsCarolineAllen writes about #PositiveAgeingWeek21 which celebrates the contribution of older people https://t.co/B32pv4STlw #agriland 
#AgeEquality"
860,"We spoke to @Carolecoleman on @thisweekrte about the inequalities experienced by older people and why #Budget22 has to increase the State Pension
Listen back
https://t.co/gJZXOtdYB2 
#AgeEquality
#FairAndFlexiblePensionsForAll https://t.co/KE1iUaP1Tl"
861,@SVP_Ireland @SocialJusticeI @TomClonan @AgeAction @InclusionIre https://t.co/B7BwgLO91V
862,"Listen back to @natpolicy on @drivetimerte
 discuss why an increase in the State Pension in #Budget22 is necessary to address inequalities experienced by older people.

#AgeEquality
#FairAndFlexiblePensionsForAll

https://t.co/f3nrI4QZkO https://t.co/EIppeVI2pr"
863,@Health_HIV2030 @NursingHomesIre @SageAdvocacy @schither @MaryButlerTD @Dr__Jude @AgeAction @merrionstreet @SarahNiRoibin @SocDems @hpscireland @FineGael @DonnellyStephen @fiannafailparty @greenparty_ie @women4election @iiea It will not be forgotten! For absolute sure!
864,"Advantage and disadvantage can build up over the course of our lives which influences our experience of older age. 

#AgeEquality
#FairAndFlexiblePensionsForAll
#Budget2022
https://t.co/lByIPE8KPx"
865,@AgeAction The people relying on the state pension are counting on you to lobby government regarding an increase in October. 10% is the least they can offer.
866,"@ReidyConor @NursingHomesIre @SageAdvocacy @schither @MaryButlerTD @Dr__Jude @AgeAction @merrionstreet @SarahNiRoibin @SocDems Latest I can see @hpscireland guidelines of 09.07.21. A sad indication as GAA, concerts, pubs, restaurants open more, &amp; most vulnerable isolated still. Will not b forgotten in #Election2021 @FineGael @DonnellyStephen @fiannafailparty @greenparty_ie @SocDems @women4election @iiea"
867,@ReidyConor Totally unacceptable &amp; lacking respect 4 ur mother &amp; u  Conor. Who pays the bills of the #NursingHome &amp; staff wages? Pls sort this 4 the dignity of older residents @NursingHomesIre @SageAdvocacy @schither @MaryButlerTD @Dr__Jude @AgeAction @merrionstreet @SarahNiRoibin @SocDems https://t.co/YW0PsiV5UV
868,"Here's a few of the #Alzheimers and #Dementia #HealthyIreland ebooks and audiobooks available to borrow from our BorrowBox service.

@ageaction @carersireland @CareAllianceIrl https://t.co/Yy8XhjTrZq"
869,"We've called for an increase in the State Pension, a study on the Cost of Ageing to inform evidence based policy, creation of a Communications Allowance to support #DigitalInclusion, resource https://t.co/CsR3ee2Njt https://t.co/ddlU6FLyOG"
870,"@natpolicy will be on @drivetimerte later to talk about how #Budget2022 should and can address inequalities experienced by many older people.

#AgeEquality https://t.co/OKZIiBtF2q"
871,"💔 Do grandparents not deserve to be warned if they are minding covid positive grandchildren?

Why stop testing close contacts in schools? 

Meanwhile @paulreiddublin prepares for a difficult winter.. 

he's not the only one.

@AgeAction https://t.co/JWFM96xBnM"
872,"There are additional costs associated with ill health or disability, which unfortunately affects one in three all older people.
The risk-of-poverty indicators do not take account of this.
We are calling for Government to commission a Cost of Ageing study https://t.co/CsR3ee2Njt"
873,"The impact is that one in ten older people (10.5%) is at risk of poverty and one in nine (11.2%) suffers material deprivation.

Our Lived Experience Survey shows some older people are struggling to maintain their homes and pay their bills.
#AgeEquality https://t.co/juEmtDJLfc"
874,"The Pension of €248.30 (in January 2019) now has the purchasing power of €238.06 – in other words, an effective cut of over €10 in the purchasing power of the State Pension.
https://t.co/P7IIMnCD74"
875,"@dlrcc @dlrSportsTeam @age_cycling @TheBikeHub_ie When might the #wheelchair #accessibility bikes join the fleet?  Wasn't there budget agreed?
@AgeAction @DisabilityFed https://t.co/7NrMbbSH7x"
876,@AgeAction Good luck with that 1 lads my state pension doesn't go far enough when everyone is looking 4 a bite outa it in d bank
877,"In our Pre Budget Submission we set out why a pension increase is needed in #Budget2022

https://t.co/CsR3ee2Njt

#AgeEquality https://t.co/OSzLlBR8uR"
878,"89,000 people aged 65+ can't afford to put meat or fish on the table every second day.

29,500 people aged 65+ go without home heating at times.

Is #Budget2022 going to leave them get on with it again?

https://t.co/P7IIMnCD74 
#AgeEquality"
879,I hope this government remembers that the old have the highest rate of voting… @AgeAction
880,The @AgeAction budget analysis and proposals are here: https://t.co/w7nWHDupBq
881,Why pit pensioners against adults with disabilities or who can’t find work? There's deprivation across all households dependent on welfare incomes. All need an increase. @AgeAction has shown the State Pension has fallen to €43.84 below 34% earnings. https://t.co/zoLD3grQya
882,"Clear case of coercive control of v vulnerable man. Why was this allowed? Gardai should have been called imo. Should have been protected fr antivaxxer. #ElderAbuse @_IHREC @DonnellyStephen @HMcEntee @cmo @HSELive @IrishPatients @AgeAction
@RTE_PrimeTime @TonightVMTV https://t.co/GPaLaIdBX1"
883,"Time to reframe how we act, think and feel about ageing.

Get involved in Positive Ageing Week 2021 and help your community to reconnect.
https://t.co/MhfcagZY7y

#PositiveAgeingWeek2021
#AgeEquality
#AWorldForAllAges https://t.co/I5ZDGDZ1sL"
884,"Time to reframe how we act, think and feel about ageing.

Get involved in Positive Ageing Week 2021 and help your community to reconnect.
https://t.co/MhfcagZY7y

#PositiveAgeingWeek2021
#AgeEquality
#AWorldForAllAges https://t.co/7U1diuQlpP"
885,@SueKirk @NCBI_sightloss Try @AgeAction or SVdeP
886,"Time to reconnect communities.

Time to reframe how we act, think and feel about ageing.

Get involved in Positive Ageing Week 2021
https://t.co/MhfcagIng0

#PositiveAgeingWeek2021
#AgeEquality
#AWorldForAllAges https://t.co/cZQQwG4Ebn"
887,"Time to reframe how we act, think and feel about ageing.

Get involved in Positive Ageing Week 2021
https://t.co/FDADqGJijD

#PositiveAgeingWeek2021
#AgeEquality
#AWorldForAllAges https://t.co/dJBHNLqIy8"
888,"Positive Ageing Week 2021 

Time to reframe how we act, think and feel about older people and ageing.

Find out more https://t.co/FDADqGJijD https://t.co/YDVwTYQsUL"
889,"@roisiningle is right: Older people deserve a standing ovation for making it through the pandemic https://t.co/1IiUY18qG4 

We need to rethink how we act, think and feel about older people and ageing. Join us for https://t.co/FDADqGJijD
#AgeEquality
#AWorldForAllAges
#PAW2021"
890,@IrishDentists @idna_irish @IrishHygienists @facdentistry @DDUH12 @dental_cork @SpunOut @AHA_IRL @AlcoholIreland @IrishCancerSoc @hseNCCP @HSELive @HsehealthW @roinnslainte @IrishSheds @ALONE_IRELAND @Age_Opp @AgeAction @HealthyIreland
891,"The #ICPN (Irish Cancer Prevention Network) are working with @AgeAction to host a webinar ‘Ageing Well: How to reduce your Cancer Risk’ on Thursday Sept. 30th @ 1pm. Join us by registering here: https://t.co/DZCqcv4RCS

#cancerprevention #webinar #ageingwell https://t.co/WTGqLIzlYA"
892,pls RT @EmergeIRL @PharmacistsIER @MedMgmtProg @FerbanePharmacy @AgeAction @FormularyIE @IPPOSI @ProfDerekS @DerickOMisteal @HSEprimarycare @MedicinesForIRL @NationalNmic
893,https://t.co/J7HuEAnnSH
894,https://t.co/ZsJCXkn17t
895,"Budget 2022 has to to counter the growing inequality experienced by older people.

Read our Budget 2022 Submission which reflects the findings of our Lived Experience survey

https://t.co/5BswE0estJ
#AgeEquality https://t.co/DNnSRj9Ads"
896,"@AgeAction @HSELive Expanded Care + Repair Service

Will carry out jobs for older adullts discharged from hospital - removal of trip hazards, handrails, replacing toilets seats, moving beds downstairs, etc 

For more info go to: 
https://t.co/BgAkn2z1gH

Please share widely https://t.co/eLe6qUQxme"
897,"Join @hseNCCP Ageing Well webinar during #PositiveAgeingWeek to talk about how to reduce your risk of cancer.

It is free.
Please share with people you know who might be interested but aren't on this platform!

#AgeEquality https://t.co/Ofw7O6wJT3"
898,"#MouthCancerDay Wednesday 15th September 
@IrishDentists @idna_irish @IrishHygienists @facdentistry @DDUH12 @dental_cork @SpunOut @AHA_IRL @AlcoholIreland @IrishCancerSoc @hseNCCP @HSELive @HsehealthW @roinnslainte @IrishSheds @ALONE_IRELAND @Age_Opp @AgeAction @HealthyIreland"
899,@AgeAction @natpolicy @NewstalkFM The very restrictive regime of Voluntary Contributions as a way of workers keeping their record intact should also be addressed.
900,"@AgeAction @natpolicy @NewstalkFM The bulk of pension payments is spent in the domestic economy.
There should be no twin benefit payments of any kind.
Just single circumstances payment which is not taxable at the standard rate."
901,"@AgeAction @natpolicy @NewstalkFM It is a willfully promoted misrepresentation in the term ""Non-Contributory"" pension.
A worked can miss out on the Contributory Pension by 1 contribution &amp; be put on the much lower ""Non-Contributory Pension"" &amp; lose out further with any other income source."
902,"@AgeAction @natpolicy @NewstalkFM The 40 year contributions will mean that higher income workers will get the full non-means tested pension alongside their private pensions while lower paid / those in insecure employment will be relegated to the means tested ""non-contributory"" pension.
#Theft"
903,"Listen back to @natpolicy on equality and social justice issues that should inform the #pensions debate

https://t.co/C6MKV8zgPW via @newstalkfm 
#FairAndFlexiblePensionsForAll
#AgeEquality"
904,"@AontuIE @Toibin1 @AgeAction @ALONE_IRELAND @FriendofElderly 
⤵️ https://t.co/R2mzXD1hVQ"
905,"@natpolicy up next on @NTBreakfast to highlight #equality and #socialjustice issues that need to be reflected in #pensions debate 
Many people in retirement struggle to make ends meet.
https://t.co/IUVQ43x2SW https://t.co/WsN5HFgudJ"
906,"@natpolicy up next on @NTBreakfast to highlight #equality and #socialjustice issues that need to be reflected in #pensions debate

https://t.co/XniG8BE3t5 via @ammowalsh 

#AgeEquality
#FairAndFlexiblePensionsForAll #STOP67"
907,"International Senior Citizens Day was officially celebrated less than three ago on August 21st,
and it was completely ignored in Ireland by @fiannafailparty @FineGael, @greenparty_ie and @sinnfeinireland
as well as @AgeAction https://t.co/yAjDZ8zhDH"
908,"@CorkCultural @AgeFriendlyIrl @ICPOPIreland @DrNuala @CK_HWBCR @NMPDUCorkKerry 
@AgeFriendlyIrl @activeirl @ALONE_IRELAND @AgeAction @Age_Opp @ThirdAgeIreland @alzheimersocirl @mikecuh @BSswhg @HospitalMallow @deirdrelanglang https://t.co/aUmp1VITQQ"
909,"Great contribution by @hseNCCP to #PositiveAgeingWeek

More than half of respondents (54%) to our Lived Experience survey had non-COVID medical appointments cancelled or postponed.
https://t.co/IUVQ43x2SW

#AgeEquality https://t.co/Ofw7O6wJT3"
910,"While this is a great initiative from @lidl, it would be more inclusive if they extended it to include disabled people who need discreet incontinence knickers to maintain their dignity @Always  @AgeAction @IrishWheelchair @IrishKidneyAs 
@irish_news https://t.co/6oOf5vt8JV"
911,"Join us @_ihrec @ESRIDublin at 15:00 on Tue 14 Sept for launch our report on Monitoring Adequate #Housing in Ireland

https://t.co/ezajCYdtlY

@helenrussell32 @PMVTrust @DepaulIreland @SageAdvocacy @AgeAction @InclusionIre @ATDIreland @flacireland @immigrationIRL @NascIreland https://t.co/wa9s0yCqvR"
912,"Why the pension age is an issue of equality and social justice - @natpolicy will be on @LMFMRADIO shortly to explain.

#STOP67
#FairAndFlexiblePensionsForAll
#AgeEquality https://t.co/gXaZgLCQJY"
913,"Age Action calls on the Government to use Budget 2022 to counter the growing inequality experienced by older people https://t.co/5BswE0estJ

#AgeEquality
#AWorldForAllAges https://t.co/Kwr8FsWPBH"
914,@NHQI1 @CareChampions2 Unconscionable your Mam's wishes not accommodated. How often we hear is their 'new home'. The voices &amp; needs of most vulnerable matter @NursingHomesIre @SageAdvocacy @AgeAction @schither @MaryButlerTD @Dr__Jude @SarahNiRoibin @merrionstreet @ICCLtweet @tadhgdaly1 @SocDems @labour
915,"September is World Alzheimer's Month

We encourage you to recognise potential warning signs of dementia &amp; understand the importance of a timely dementia diagnosis this #WorldAlzMonth

#UnderstandTogether #KeepWell @alzheimerssoc @ALONE_IRELAND @connections_ie @AgeAction @HSELive https://t.co/GB7lIkRje4"
916,@AgeFriendlydlr @AgeAction @AgeFriendlyIrl Great work @AgeFriendlydlr @dlrcc - Another great example of some of the wonderful initiatives rolling out supporting our colleagues in @AgeAction and the fantastic work they do for older people through #positiveageingweek
917,"An important study to support diversity of service provision.
#DementiaSupports
#LGBTQIA
@LGBT_ie @Age_Opp @AgeAction 
@GCNmag https://t.co/5ydkfeR01M"
918,"Positive Ageing Week 2021 celebrates ageing &amp; contribution of older people 27 Sept - 1 Oct

- community events
- organised by groups/individuals
- national events organised by @AgeAction &amp; partners

Register your idea/event at: https://t.co/48nQNgRDhZ

#KeepWell #dlrCommunity https://t.co/cYWp4ZjILW"
919,"Positive Ageing Week 2021 celebrates ageing &amp; contribution of older people 27 Sept-1 Oct
- community events
- organised by groups/indivs
- national events organised by @AgeAction &amp; partners

Register your idea/event at: https://t.co/mntjMN7gtB

@Age_Opp #dlrCommunity #KeepWell https://t.co/51652q6VE2"
920,"Positive Ageing Week 2021 celebrates ageing &amp; contribution of older people 27 Sept-1 Oct
- community events
- organised by groups/individuals
- national events organised by @AgeAction &amp; partners

Register your idea/event at: https://t.co/6Pgipxq1tc

@AgeFriendlyIrl #dlrCommunity https://t.co/vTe79FhyAG"
921,@AgeAction @InclusionIre @_IHREC @ronancollins7 @Age_Matters https://t.co/yeYjTUX8Pc
922,@InsuranceRefIre @cmclarke76 @MaryButlerTD @andreagilligan @LunchtimeLiveNT @KianGriffin @TheHarryMcC @AgeAction @SeanFlemingTD @LeoVaradkar @PearseDoherty @RobertTroyTD @_IHREC The Irish pricing actuaries @ActuariesIE are trained using the British exam system of @actuarynews &amp; UK has a huge #pricewalking problem. Maybe Ireland should adopt an EU training system for actuaries as we don't hear about price walking going on over there as much if at all!
923,@InsuranceRefIre @cmclarke76 @MaryButlerTD @andreagilligan @LunchtimeLiveNT @KianGriffin @TheHarryMcC @AgeAction @SeanFlemingTD @LeoVaradkar @PearseDoherty @RobertTroyTD What does @_IHREC think about this- isn't it indirect age discrimination? #pricewalking #dualpricing #loyaltypremium
924,"Proposals to raise the pension age to 68 are futile while most workers face mandatory retirement at 65 |  https://t.co/4705DbBlTv 
#FairAndFlexiblePensionsForAll
#AgeEquality"
925,#MouthCancerDay Wednesday 15th September @IrishDentists @idna_irish @IrishHygienists @facdentistry @DDUH12 @dental_cork @SpunOut @AHA_IRL @AlcoholIreland @IrishCancerSoc @hseNCCP @HSELive @HsehealthW @roinnslainte @IrishSheds @ALONE_IRELAND @Age_Opp @AgeAction  @HealthyIreland https://t.co/C1Du7tDVK2
926,"Today on #LaborDay, NCOA celebrates the hard work of #OlderAdult laborers for generations. Thank you for building a better, stronger America.

(📸  Photo credit: Mel Stone, Honorable Mention Prize for NCOA's 2021 #AgeAction Photography Award Contest) https://t.co/iYw3DcKgaX"
927,@EmmaMMee @publichealthni @HsehealthW @HealthyIreland @HLCAlliance @CroiHeartStroke @Irishheart_ie @DcuHealthy @UCCstudnthealth @AgeAction @nidirect Thanks for letting us know it’s here: https://t.co/A82BDucXFr
928,@safefood_net @publichealthni @HsehealthW @HealthyIreland @HLCAlliance @CroiHeartStroke @Irishheart_ie @DcuHealthy @UCCstudnthealth @AgeAction @nidirect Link doesn’t seem to work
929,@AgeAction a timely warning. https://t.co/2jTruXHxI5
930,People in some #NursingHomes still not back to normal visiting rights &amp; some have stopped visitors again due to a new #COVID19Ireland outbreak inside #TonightVMTV Forgotten lonely people @SarahNiRoibin  @SageAdvocacy @CareChampions2 @AgeAction @schither @merrionstreet @hselive
931,@DeafDeirdre @MaryButlerTD @ThirdAgeIreland @AgeAction @ALONE_IRELAND @activeirl @SageAdvocacy 🤟❤
932,World failing to address #Dementia challenge https://t.co/dY98642Nby More support needed in all countries @Concern @ifglobalhealth @DCUSNPCH @Age_Matters @AgeAction @SageAdvocacy @HelpAge @HelpAgeAfrica @Irish_Aid @miseancara @IrishDementiaWG @alzheimersocirl @drnire @HSELive @UN
933,@ElaineGrehan @MaryButlerTD @ThirdAgeIreland @AgeAction @ALONE_IRELAND @activeirl @SageAdvocacy We will have 2nd committee meeting then decide 👍🏽
934,"@drnire @GBHI_Fellows @EngagingDemIrl @dementia_office @HSEResearch @publichealthie @hrbireland @AgeAction @AgeFriendlyIrl @Age_Opp @Age_Matters I don't know where the 'hundreds of types of dementia' myth comes from but it is wrong. Clearly, every individual has a different experience living with dementia but there are 'only' around 15 types of dementia - depending on how you count them.
https://t.co/e7aQRahrgK"
935,@CorkKerryCH @CK_HWBCR @Thriveabetes @WeHSCPs @INMO_IRL @ARochfort @DrZeroCraic @AgeAction @ISCCIRL @Arthritisie @exwell_medical @CarersIreland
936,"@Health_HIV2030 @CareChampions2 @NursingHomesIre @SageAdvocacy @HIQA @SarahNiRoibin @AgeAction @MaryButlerTD @Dr__Jude @HSELive The very precious last few survivors of those who fought alongside their  comrades who died for us are languishing in care homes, spitefully separated from loved ones and friends, whilst so many of us cower like milksops in fear of a bad cold.
We are not worthy. https://t.co/Nlx1VxtXAQ"
937,"@Health_HIV2030 @NursingHomesIre @SageAdvocacy @HIQA @SarahNiRoibin @AgeAction @MaryButlerTD @Dr__Jude @HSELive Disappointed too! The last time government failed to listen to NPHET we saw the surge in deaths of residents in January.  Nursing Homes have also continuously disregarded @hpscireland guidelines on visitation, so we are fearful of what this next chapter will bring #Roadmap #rtept"
938,".#NursingHomes residents &amp; others in Care Homes most impacted in past 18 months who have lost friends, &amp; now many with motor &amp; cognitive impairment not mentioned #rtept @NursingHomesIre @SageAdvocacy @HIQA @CareChampions2 @SarahNiRoibin @AgeAction @MaryButlerTD @Dr__Jude @HSELive"
939,@MaryButlerTD @ThirdAgeIreland @AgeAction @ALONE_IRELAND @activeirl @SageAdvocacy @DeafDeirdre I wonder about Deaf Day Centre - will it open again?
940,@MaryButlerTD @ThirdAgeIreland @AgeAction @ALONE_IRELAND @activeirl @SageAdvocacy @MaryButlerTD Delighted Minister you have told so many families that there can be no inquiry  into deaths in nursing homes until 'pandemic is over' so when does it start?
941,"We look forward to resuming our in person digital literacy classes - Getting Started - and in person consultations with older people to inform public policy design and implementation and #PositiveAgeingWeek activities.

#AgeEquality
#AWorldForAllAges https://t.co/2DSlZZmThZ"
942,Continuing our recovery and reconnecting. Welcome news that organised indoor group activities will resume with appropriate protective measures from the 20th Sept @ThirdAgeIreland @AgeAction @ALONE_IRELAND @activeirl @SageAdvocacy https://t.co/mtvRsbQ8nR
943,"@AgeAction are excited to be promoting the new expanded care + repair service for older people, which prioritises carrying out jobs in the homes of older people who are being discharged or have recently been discharged from Hospital.  

@HealthyIreland @ageing_fingal https://t.co/RS1DI19wgY"
944,"@AgeAction are promoting the new expanded care + repair service for older people, which prioritises carrying out jobs in the homes of older people who are being discharged or have recently been discharged from Hospital.  

@HealthyIreland @ageing_fingal https://t.co/onSZ6sf44P"
945,@DrMaireadDB @VickiMahony @AgeAction Good point!
946,"Retired (or almost) language teachers maintain contact with countries of the languages they teach or have taught @activeirl @AgeAction 

Astra1-19.2  has many home channels from France Germany Italy Spain ...

(Monoglot anglophones in #Ireland / #UK have their own Astra2-28.2)"
947,"@VickiMahony @astaines @AgeAction Also, our U12s cannot take personal responsibility, we have to mind them."
948,"I wonder how well ""personal responsibility"" will work to protect our older communities against an Ireland awash with endemic covid19? 

""The most vulnerable before vaccination will remain the most vulnerable after vaccination"" - @astaines 

We need to eliminate.

@AgeAction"
949,"""Do not consider age to be a barrier to do anything that you have always dreamed of"" https://t.co/zBqoXdCbF5
Join us https://t.co/fZr8jNmcAE
@DCU @activeirl @seniorsparl @AgeAction @sjpetherbridge"
950,"Please take the time to nominate &amp; recognise volunteers!
#volunteering #FridayMotivation #grateful 
@OrderofMaltaIRL @CLMirl @flacireland @SimonCommunity @COPEGalway @nrm_network @ScoutingIreland @epilepsyireland @IBESocialMedia @ILMIreland @ywigalway @AgeAction @volunteergalway https://t.co/Bei5WvMLv5"
951,"@AgeAction CEO Paddy Connelly challenging embedded thoughts about older people being frail &amp; the fact they were generally disappeared during the pandemic. Absolutely fascinating talk. 
#SocialDemocratsSummerSchool 
#LeadingTheWay"
952,"SESSION 2: Were we all in this together?

As the dust settles it is becoming apparent that not every sector of society had the same experience of the pandemic 

Chaired by @Fionnuala____ with Lucky Khambule from
@masi_asylum, Paddy Connolly from, @AgeAction
 
#LeadingTheWay https://t.co/ORrsyteBZH"
953,Friends in @AgeAction would you mind resharing our twitter poll asking for followers to vote as to whether they think Min for Health should clarify legally role of visitation to residents in nursing homes during pandemic 👇 https://t.co/NjpX5rqp33
954,@CareChampions2 @DonnellyStephen @hpscireland @NHQI1 @AgeAction @IrishDementiaWG
955,"URGENTLY NEEDED!
@NursingHomesIre @HSELive @roinnslainte @AgeAction @HumanRightsIRL @irishgerontsoc @IASW_IRL @NHQI1 @DonnellyStephen @MaryButlerTD @MichealMartinTD @paulreiddublin @HIQA https://t.co/GaYS8qMmqr"
956,@activeirl @AgeAction @clarelibrary @clare_ppn @CLDC_ @Clarecare65s @healthy_clare @ClareEcho @Claresports @locallinklc @clarememories @LEOCountyClare @EnnisChamber @BetterEnnis @HayesEnnis @northerner01 https://t.co/5QG5noQsQY
957,@PadraigRice Benches are practical aids to help those w mobility issues to enjoy their local park environment. They should be respected as such. @AgeAction
958,@NRoffe @Ryanair @AgeAction @age_uk No change there sadly. Thank you xx
959,"@earthshul @Ryanair @AgeAction @age_uk Awful I am so sorry Bill  - it sounds like your doing the best you can, and they are being negligent and callous. x Natasha"
960,@Ryanair @AgeAction @age_uk Now the desk at NOC say he get his boarding pass for free but that I should have already checked him in. 100% opposite of what I was told this am. Staff refused to give their name and were exceptionally rude. @Ryanair what are you doing about this?!
961,@NRoffe @Ryanair @AgeAction @age_uk Agreed. He has assistance but this is the terms and conditions of the airline that are at fault. I've just spoken to the desk now and been gaslit about earlier conversations. Appalling service.
962,@earthshul @Ryanair @AgeAction @age_uk Hi - I don’t know 🤷🏽‍♀️ if this helps. There should be provision for older passengers - escorts through customs an advocate helping you check through riding on tbt buggy think you just have to ask. Ryan air step up !!
963,. @Ryanair my 90YO father is flying NOC-STN at short notice. Ryanair refuse to check him in at their desk without charging him €55. This is #ageism and #ableism. No fair #access for the elderly with #Ryanair. @AgeAction @age_uk where would I go for assistance or to escalate?
964,"Were We All In This Together?

We will talk to @SocDems Summer School about the #equality and #rights impacts of #COVID19 response measures. 

You can register via the link below 
#AgeEquality
#HumanRights 
#EveryAgeCounts 
#WorldForAllAges https://t.co/usNIzmCWc8"
965,"More than half of nursing homes inspected between Jan - June 2021 not compliant with regulations. 

Now 12 months since the publication of the Nursing Homes Expert Panel Report and little progress has been made to protect the #rights of people living in nursing homes. https://t.co/rmYPfiecjQ"
966,@AgeAction @ronancollins7 @Age_Matters https://t.co/xKGv6sWdtF
967,"@ALONE_IRELAND @AgeAction @ageni_advice
@alzheimersocirl @IrishCancerSoc @GROW_Ireland @HSELive @SimonHarrisTD Please retweet so our over 65s are aware of our service!"
968,"@fhayesmccoy @Ekklesia_co_uk @quakerpen @SophieRunning @N16Breda @SadiqKhan @TheHarryMcC @michaeljwaldron @PresidentIRL @roisiningle @CarolineLucas @AgeAction @KennedyMary Many thanks @fhayesmccoy. @StuartDNeilson is one of the contributors to #OurCork2040 on Tripe+Drisheen, a reader-funded new digital newspaper in Cork. All are free to read, support welcome."
969,"I want to share this brilliant piece on design, society and public spaces with everyone on Twitter today

@Ekklesia_co_uk @quakerpen @SophieRunning @N16Breda @SadiqKhan @TheHarryMcC @michaeljwaldron @PresidentIRL @roisiningle @CarolineLucas @AgeAction @KennedyMary https://t.co/Wo6sQx1dcx"
970,Book of abstracts from 2020 World interRAI conference gives some indication of the scale of change in practice needed to provide effective assessment of older people in other jurisdictions @roinnslainte @HSELive @AgeAction @alzheimersocirl  https://t.co/SeUyHL2dkx
971,@PatKennyNT @AgeAction Eeeehhh no!
972,Using the interRAI Assessment System - helpful video from @CIHI_ICIS explains why appropriate implementation is important for older Irish people and Slaintecare @roinnslainte @HSELive @AgeAction  https://t.co/DwaPxOllWs via @YouTube
973,"@AuroraBorealice I'm almost certain @AgeAction has a van. I'm not sure if they're doing pick-ups due to the pandemic, but I think they used to. Might be worth giving them a shout."
974,@activeirl @AgeAction @CLDC_ @clarelibrary @ClareCoCo @healthy_clare https://t.co/KTPISHL2mT
975,@IrishSheds @MentalHealthIrl @Diabetes_ie @ALONE_IRELAND @AgeAction @Age_Opp @SpunOut @MummyPages @ncn4children @IrelandICA @IrishPharmacy @ICGPnews @INMO_IRL @citizensinfo https://t.co/sXpowqrcfO
976,"HIQA needs more powers to protect our vulnerable nursing home residents  https://t.co/D4HJBZLN8d

#AgeEquality 
#Safeguarding 
#RightsMatter"
