,content
815,"Out for a lunchtime walk, a young man walks past dressed in a suit and a black muzzle sitting below his nose. We pass each other, I cough loudly.
He'll probably go and get tested now."
816,"Kicked-off Qld Walks Month with a stroll through the City Botanic Gardens with Mark Tuohy @hw_queensland, @YvetteDAth, Anna Campbell @QueenslandWalks, and @AlisonDurham. Followed since with lunchtime walks with my lovely colleagues and @QueenslandWalks🚶‍♀️🚶‍♀️🚶‍♀️ #QldWalksMonth https://t.co/JnXTTmFgH6"
817,"Our UK office got together to do a litter pick around the local lake by our offices yesterday.  As an area our team use often for walks during lunchtime, it felt good to clean up the space not just for us but the wildlife too. #act4sdgs #turnitaround #lifeonland #lifebelowater https://t.co/tKSF4B13bx"
818,Chasing the sun on lunchtime walks around the park - enjoy the ever evolving wildflowers all year round https://t.co/BYMRc32FTz
819,"Libraries week is fast approaching!
From Discovery and effective searching to kettlebells with Tim, book club, and lunchtime walks. 

Treat your mind and your body!  Get in touch to book. https://t.co/3QdK3luTpK"
820,"If you missed our last tree walks in August, never fear because @SusLifeUK are back on the 7th October with another chance to 'Meet The Trees'! Learn how to identify different species, their uses and value to the ecosystem. This lunchtime walk is FREE!
https://t.co/I3YkbAwS68 https://t.co/JmiUmA7DIK"
821,"🍃🌳 Lunchtime walks are the best! I must remember this tree in a few weeks time and take a picture at the same location when the leaves have all fallen for a comparison shot! 
#Nature #NaturePhotography 
#MentalHealthMatters 
#TwitterNatureCommunity https://t.co/DtZGskdbN4"
822,We took nearly 200 people on our #CityGivingDay walks yesterday - and they were only on over lunchtime!  Thank you to everyone who bought a ticket and supported @LMAppeal #GoRed #CGD and thanks to our fabulous @colguides team who did them for no fee to support the day.
823,Really like going on lunchtime walks with Becca
824,"Happy first day of #autumn. 

I don't know about you, but walking through #woods filled with autumn #leaves never gets boring and the location of our @DorsetOne building is spoiled for great #lunchtime #walks

#hampshire #walking #nature #hampshirelife #wellbeing #OfficeSpace https://t.co/shpbIbSLqv"
825,"@LeanneWood I love working from home. I can spend time with my dogs, take them on walks at lunchtime. I pop in to my village sometimes to get a coffee or sandwich. It’s great I’m happier and much more productive."
826,"I only made it to one stop on the 2021 Manitoba Fibre Trail, but I made it worthwhile.  My new Baby Yoda bag will be perfect for holding my water jug during my lunchtime walks, and some of that yarn is destined to be arm warmers for early morning bike rides. https://t.co/207vhGZ0CP"
827,Cooler temps mean lunchtime walks can commence🚶‍♂️
828,Lunchtime dog walks should be mandatory 👌 https://t.co/3ppu2inmPg
829,18 days post-op on my plantar fasciitis procedure and I am out of my boot and back to my lunchtime walks with minimal pain. 😄 #TopazProcedure #PlantarFasciitis #FuckChronicPain
830,Idyllic lunchtime walk 🙂☀️🌳 https://t.co/lJtErl6NBk
831,Its still boiling and I'm still sweating buckets on my lunchtime walks 🥵
832,"@Mc2000Mrs There was a piece of work in Gtr Manchester pre pandemic to encourage staff in various sectors to wear trainers even with business dress. Encourage walks at lunchtime, walking meetings etc. I think it's a great move - I can't imagine hours on my feet teaching in heels  @GmMoving"
833,"Although slightly late in starting tweets, this week is @SaniTuk Wellbeing Week with activities every day. Yesterday saw us having a Healthy Breakfast together along with Lunchtime walks in countryside around Cheadle Hulme. Pics and more to follow today #SANITWELLBEINGWEEK"
834,autumn means getting back to lunchtime walks - this is how i went to the charity shop at lunch today and bagged this baukjen sun dress for 85% of its original price 🥰🍂👗 https://t.co/MCeU2ftkgk
835,"The perfect spot for lunch in the Cathedral Quarter surrounded by lots of lovely colours 🌿🌸🌼

#buoyparkbelfast #blicksharedstudios #belfastcathedralquarter #belfastcreatives #greenspaces #lunchtimewalks https://t.co/FVDXR4TOH6"
836,"here’s who’s been by my side through the tears and tantrums, whilst dealing with #travelban #LoveIsNotTourism 
#puppylove #lunchtimewalks https://t.co/GkoPOnqFKS"
837,Lunchtime walks with the fluffy one https://t.co/gAxRPiZARX
838,"Giving lunchtime walks a go, to break up wfh https://t.co/zjX6uB85GY"
839,Stoked that @TES_Mangg and @TheVolgun are both covering series 7 now. My Monday lunchtime walks just got better!
840,"Dreamed I was back in High school taking a shower with my classmates after gym. In walks the principal &amp; his associates &amp; they announce that, in order to accommodate everything on their agenda, they’re starting the scheduled lunchtime meeting now, while we were still showering."
841,@jenjen1985 Hugo loved it! The children created a Hugo Club for walks at lunchtime. He loved sitting with the children carpet time. Fridays was his school day! 🐶👍 https://t.co/73ufquH7Jp
842,"I captured the same spot on four lunchtime walks this week - the Old Wye Bridge over the River Wye in #Chepstow.

Wednesday was a particularly beautiful day ☀️ https://t.co/YHRPcC147K"
843,"When your coworker walks by and catches you staring at this glorious burrito #lunchtime 🌯🤤 
📸 @milehighandhungry https://t.co/gNgBuINYmj"
844,"Sat outside a city-centre cafe at lunchtime yesterday, wearing a collar. A man walks by, nods his head, and calls out ""afternoon, Sister."" A bizarre but lovely encounter."
845,@goodeedits Same for me. I cannot imagine anyone finds my banal observations during lunchtime walks worth making fun of.
846,"Kula kwa macho: Broke Nairobians drink water, sleep or take nature walks at lunchtime
 https://t.co/KhVglCUM6F"
847,#belfast #northernireland #photography #ni #blackandwhitephotography #lunchtimewalks https://t.co/B0grT6qFs6
848,Just passed a woman on the street who absolutely looked like two children in a trenchcoat posing as an adult.#LunchtimeWalks
849,"#ThrowbackThursday #Outlander

#CaitríonaBalfe-“I remember thinking,'Claire walks through the battlefield and wakes Jamie up'…gotta be 2 hrs work, 3 hrs work…yeah, I’ll be done by lunchtime…flash forward 12 hours later I’m like ‘Really, you want me to walk AGAIN?!'”😂😍 https://t.co/2lTBWeaQlq"
850,"@dstiddypop43 Sorry. Just realized I’m telling a lie. More like 1,400 so far. I do a bit more than 5 miles every morning but I was remembering the total mileage I’ve logged to date that includes lunchtime and weekend walks."
851,#lunchtimewalks #stephensgreen #dublin https://t.co/8tjptKt1li
852,when the weather works for lunchtime walks
853,"Talking about local communist histories on the street which houses the @RMT and now online car hire HQ, and estate agents. Somers Town today. 
Next lunchtime walks next Wednesday. #wollstonecraft &amp; #BlackHistory here... https://t.co/tTarW6xLCG"
854,"@Oscarcompliance @CoburgBanks @bpdmUK @NWRHygiene @barkstonplastic @joinery_direct @Impamark @CutEdgeLabels @aeaerospace @AccountancyPart @MessageLink_OOH @systemforce @RFLogisticsltd @MRGsystems @Bluebell_ITS @Adriasolutions A mixture of everything. WFH does provide the flexibility you need, but it can also be an excuse to be less active. Lunchtime walks are cool and sometimes there's not much motivation to walk whilst WFH. Productivity isn't really an issue for me, as long as you can concentrate"
855,"Lunchtime walks 3mins from the house

#Kefalonia https://t.co/Xjg8hT5whb"
856,@goldie_fm This reminds me how much I miss our lunchtime walks when we worked in adjacent buildings in the city #ThoseWereTheDays #LiveRants
857,Flowers are pure happiness 🌻😀❤️ #Flowers #daisies #HappyHumpDay #lockdownwalks #lunchtimewalks #nature #nswpubliclibraries @BurwoodLibrary https://t.co/mS556yY31S
858,@JessTheReader @LilyWithycombe Hi Jess! One of the best things about working @nma is its location by Lake Burley Griffin. I really enjoy my lunchtime walks &amp; especially spending time in the new garden area https://t.co/G1qfQ57g5s
859,"@twose_brian @RoryStewartUK Where I work, in Portishead, there’s a cleverly designed housing development that includes houses and flats with green spaces, footpaths, parks, a nature reserve and even public apple trees! It’s an exemplar of suburban space (and lovely for lunchtime walks) @createstreets https://t.co/RKpiGeY6MV"
860,Could be worse lunchtime walks .. oh noes #OSINT fails .. anyways https://t.co/5F1PDFjQSu
861,"Unmissable - Tomorrow short lunchtime Social Justice Walks by Esther Leslie. 1pm:  #Anarchist Traces 1.30pm: #Communist  Activists in #SomersTown  #radicalhistories #williamgodwin Meet at 1pm outside Ossulston TRA Hall, NW1  (on donation for museum/ Free to residents) https://t.co/icbUSWvTGi"
862,Lunchtime walks with the lads r back
863,#Lunchtimewalks #lockdownlifeextended https://t.co/ytTggCfKaC
864,I lived in Schaffhausen in Switzerland for 15 years and had an office overlooking the Rhine Falls which was sublime. Lunchtime walks were the thing to do https://t.co/e8TNDlStsj
865,The village is getting spook ready 🎃👌🏻 #Halloween #VillageLife #LunchtimeWalks https://t.co/BKPjw25yMa
866,I like my lunchtime walks because I get to stop looking at emails on the big screen and instead look at them on the small screen.
867,"Instead I will go from working in my house with my partner, able to go out for walks in the city and grab a nice snack at lunchtime, to working in a culture desert serviced only by a sandwich van."
868,Great working with @cityoflondon and @TfL on this! Fantastic work bringing the City back to life with #LunchtimeWalks @metrouk @JamesCleeton  @sustrans So much going on! 🕺🚶‍♀️🎷🎶 https://t.co/u8NhMa8Bwy
869,@chamfy Miss going there for my lunchtime walks
870,"Working from home has allowed more time for early-morning and lunchtime walks around the neighborhood. Lately, I’ve noticed the dates stamped into local sidewalks. It’s fascinating, and unexpected, to know that portions of sidewalks in south Elmhurst date back to the 1920s. https://t.co/fI0BIjSMJX"
871,I honestly still find it a little crazy that all the first- and second-year college students that I see during my lunchtime walks were born AFTER 9/11 😬
872,"@rjlnichol Thank you, Roberta! I like you. You have excellent taste. 

Also: I don't get why we need lunchtime walks when it's obvious I need a steak and a massage in the backyard."
873,cc: @ericjawn re: lunchtime walks! https://t.co/bzAcmO18iI
874,Walks on Sunday 12th September will be at 11am &amp; 2pm with a lunchtime talk at 1pm. Designed by #AdrianSansom #RogerWestman #RosemaryStjernstedt #TedHollamby! @tedhollamby @openhouselondon @docomomo_uk @SAVEBrit @HistoricEngland @C20Society @savecentralhill https://t.co/QegoVLimzN
875,"An ocean-front house on North Topsail Island. Hours on a treadmill desk watching film. Lunchtime beach walks. Trips to Ricks, a Steelers bar.

A look at how Matt Canada spent the 2019 season away from the sideline and how it's prepared him for this season

https://t.co/ZOchHo5C3O"
876,Our #Warrington office is popular as it is situated opposite #birchwoodpark - perfect for lunchtime walks! #FlexibleOffice #StartUps #Freelancers https://t.co/QqXSruEjgd https://t.co/930Z3Ptumt
877,"Just some of the pictures I took during my lunchtime walks this week (more on Instagram).

Lots of beautiful countryside, a remnant of an old manor house, a teepee in a field, a war memorial and much more.

All that on just two of my favourite routes.

#walking #exercise https://t.co/RlwhHVG27Y"
878,"I enjoyed a lovely relax walk by the river this lunchtime. Lovely to see the swans with it offspring close to “flying the nest”, also saw an adder. Very warm, but a nice breeze at times! I do love Lincolnshire on days like this. Soon be on cold walks, all wrapped up! https://t.co/oXv59DKW0f"
879,"Feargal is becoming very problematic on walks - stopping, refusing to budge, lying down, wanting to meet EVERYONE. It’s impossible. So we took him to Tesco this lunchtime so he could stand outside and meet people. First time in car not sealed up in a carrier. V.exciting! https://t.co/oGzFTym978"
880,"I’m working remote again. Something I look forward to everyday is my lunchtime walks with Matt and our dog. Yesterday, he even bought me a coffee from #Starbucks. Coffee seems to taste better when someone else brings it to you because they know you usually get it. 🥰"
881,"Life is getting busier again but as things change, make sure to take time for yourself . Even a walk around the block at lunchtime can help clear your head &amp; get you ready for the afternoon! Here's some snaps of our walks - enjoy! #mentalhealth #greatoutdoors #ticteam https://t.co/NYLOl0IHSS"
882,"Good things: Remembering to mail a birthday card, date chutney with cumin, lunchtime walks, taking the train with friends, For the Snakes and Alpha in Tauris and Get Famous and."
883,"Making the most of the space around me

Taking walks outside at lunchtime this week has been 👌 https://t.co/0V6oLNZdGo"
884,"Exciting lunchtime spent planning various activities for my spur of the moment adventure week off. Surf lesson on Monday, various cycle adventures to new places, photo walks, possible paddleboarding, online art classes, oh my! Even in rest I am unable to sit still 😂"
885,I love these Georgian buildings… #lunchtimewalks #Dublin https://t.co/6x9ywAg8us
886,"Speaking of the New Moon soundtrack, a lot of it has...not held up. I still love a lot of those artists but omg the WHINE. The SAD. Then again, in 2009 it was this and Adele on a loop for this very SAD GIRL. I was main character-ing during my lunchtime walks to Barnes and Noble."
887,@ErinLouise That's good! I have been forcing myself to go for micro walks to clock up extra steps at lunchtime. I'm the opposite about the warmth! Dreading exercising in the heat of summer.
888,Lunchtime walks are something I don't do nearly enough.
889,"✅ Be more active. Go for walks at lunchtime or cycle to work. 

#dailyactions #SustainableLifestyle #WCYdo #whatcanyoudo #savenature https://t.co/5tqxEbOlmC"
890,"""well! i guess it's lunchtime!""
[walks three feet to the kitchen to get food and then back into my room]"
891,"As “lunchtime walks at work” go, the view at mine isn’t half bad on a day like today. https://t.co/PSbomWNEcA"
892,"28° today so no lunchtime walks again. Productive day though as garden bench sanded and painted. Shallots pickled. Garden deadhead &amp; cut back, couple of tomato plants pulled up. It's looking very Autumnal even with the heat 🌞🍂"
893,"I’ve had worse lunchtime walks ☀️✔️👍24C #globalwarming Scotland warm in September !
#365milesin365days #support of @MaggiesCentres into a new month &amp; now only 3 to go to the end 🛑 💪 https://t.co/EZSx5Wsg3y"
894,"@5th_mark @911Amelia @HHepplewhite @AndrewBooton Indeed they were. I remember colleagues coming back from lunchtime walks in our provincial town centre, far from the coast &amp; the ports, disconcerted by the babble of foreign tongues they'd heard &amp; asking, ""WHAT is GOING ON!"". 

*Ask your government"" was all I could think to say."
895,Meet the team! Say hi to Reggie! He's a key member of the Longfields team and loves taking advantage of our rural office location for his lunchtime walks. #insurance  #Suffolk #Essex #Norfolk #commercial #agriculture #privateclientsinsurance #farminsurance #officedog  #huntaway https://t.co/TD6wiAIOZJ
896,@katie18O Routine and be strict with yourself in terms of logging off for the day! Lunchtime walks are great too. Good luck 😉
897,"Lunchtime walks

#landscapearchitecture @ Manly Beach, Sydney Australia https://t.co/gb8jt9LgiM"
898,@imanimosley @garrt @kgoldschmitt For a few months in the early 2000s I was a dog walker for people who lived in the Tr*mp tower in NY. There was an independent cinema nearby and I would watch all the movies between the morning and lunchtime walks. It was the BEST!!!
899,Some views from my lunchtime walks — not even 5 minutes away from the office 🤩 https://t.co/xkCAPVUbs1
900,"How do you read yours? 

I have book I read upstairs in bed. 

A book I read downstairs while wife and daughter watch TV. 

I have an audiobook on the go for my lunchtime walks."
901,"We’re lucky that our office is surrounded by some incredible galleries like @jealous_gallery Lunchtime walks are even more special when you can spontaneously view some art! Plus, their goose gets us every time! #locallove #shoreditch #artgallery #art #artprints #shopfronts https://t.co/Qg2tObaSid"
902,"@PfeifferTheCat @bigmacdturtle @StimkyThumb ..get used to it but I won't. 
@bigmacdturtle suggested I sue and I'm considering it. 
I liked when she was online cuz then I got to see the students too and they loved me!! I got lunchtime walks!! 
What do you think? Do I have a case?"
903,How my lunchtime walks rock nowadays - train spotting and BlackBerry foraging! https://t.co/lXOjWZxjMD
904,Lunchtime walks in the park 😎 https://t.co/oAZQlXS0Oa
905,Biting off more than you can chew! #lunchtimewalks https://t.co/iq2i7yTIp6
906,"Create a healthy workplace by doing this: 
🌴 Create a space that's light &amp; fun
🌴 Encourage walks and lunchtime workouts.
🌴 Offer staff healthy food rather than sugar-laden snacks
🌴 Ask staff to commit to silence and a complete device shutdown.
#workplacewellbeing"
907,Excited to be allowed to go back into the office twice a week now! Back to my beautiful lunchtime walks 💚😍 https://t.co/3qPIiFGQXK
908,"2st 9lb lost since the 22nd June and loving life!! Never felt better tbh!!

Walks like this help too!! 30min lunchtime walk!! The challenge is will I beat the distance tomorrow in the same time?

#strava #Lunchtime #walk https://t.co/PLyinXRnip"
909,"We have had a lovely morning so far. We had so many cuddles and lots of new friends to go for lunchtime walks with. 
Meanwhile, here’s a picture of me from last Friday after work, pretending to be an Art Instillation in Brown’s Folly Woods. #livingsculpture #wellbeingdog https://t.co/yxXrOwEKF1"
910,"It was yet another active weekend. Each day same course, one hour run and exercise (early morning) followed by lunchtime and evening walks. Didn't even get CREAM CRACKERED🤫 https://t.co/Ms2xwQ4lGu"
911,@Brent_au Personal long weekend. Lunchtime walks tomorrow
912,@CowsaboutCambs Especially for a hound who is happy with 2 x 20 min walks a day 😳 7hrs we were out with only a small snooze at lunchtime. Even my 13yr old sisfur kept up. https://t.co/0B6IiLO8EZ
913,"@Iam_Sherlock1 I will Sherlock …hope yours is great fun too … I’ve got to go for another trot around the block now to walk off my second brekkie that I had this morning 😬
It’s a win-win situation 👏🏻👏🏻👏🏻 my brekkie, mums brekkie,2 walks so far … happy days !! And it’s only lunchtime 🐾💕🐾🐶"
914,Loving titting about series 2 by @Dawn_French and Jennifer Saunders! Utterly hilarious. Really heightens my lunchtime walks
915,@anneliethatsme Bravo! Congratulations and thank you for detailing this so well. Hope your lunchtime walks bring you even more joy 👏👏👏👏👏
916,"I'm also meant to visit a zoo and check out the snakes there (going tomorrow!). But most importantly, I need to go back to the lake for my lunchtime walks. I've been there twice so far, and I'm so happy I can go there again."
917,"There was no way I could ever go back there, and that made me really sad as those lunchtime walks, listening to my favourite podcasts, had been one of my main sources of joy during the pandemic. And now a fucking snake ruined it."
918,"I've been working from home since March 2020, and as I'm single I've been pretty isolated. I used to listen to podcasts when commuting, but since I wasn't commuting anymore I started going out for lunchtime walks and listen then."
919,My Painted Poodle #Peaker Athena is loving that the @MyPeakChallenge #MunroStepChallenge means extra walks in September. Sunny lunchtime walk getting those steps in. @SamHeughan @bloodcancer_uk   @jordana_brown #MPC2021 https://t.co/yDM9D8keHv
920,Rounding off my first full day in the office since March 2020! My lunchtime walks just got an upgrade: https://t.co/LriloG15rW
921,"@JudithFlanders @UniOfHull Gosh. I've just had flashbacks to our lunchtime walks in Kensington Gardens after he died... thank you so much, very belatedly xx"
922,and reeeelaaaax... Freshwaters are good for our well-being as well as nature! #windermere #lunchtimewalks https://t.co/PRcww4Bf35
923,@ajaydiv and enjoyed the lunchtime outdoor walks around the campus!
924,"@Jenn_Kunz @nduley My 2 smaller ones walk ~1 mile. They come home at lunchtime, and have some afternoon. So BK4 walks 7 times, BK3 8 times, per week, so 14 mi and 16 mi.
BK2 is a bit further, she usually takes the bike. She probably does ~17 mi, with a 40m elevation diff, so 320m up per week."
925,"If you’re downtown, check out the Coffee Bureau. I’ve enjoyed my lunchtime walks to visit them over the past year. #yeg #yegdt #yegfood @ Coffee Bureau https://t.co/NNuUPpZtrs"
926,I’m loving getting back into my lunchtime walks now my hubby’s back at school. I’d forgotten how important getting out in the middle of the day is for my well being. https://t.co/hx6JFw2r8Y
927,"Started taking my camera into work to take pictures during my lunch break walks. Created a bit of a seires; Salisbury By Lunchtime.

#photography #photographer #monochrome #leica #salisbury https://t.co/eNPQM2ZLgE"
928,"Second full day back in the office in a row! 
a) Getting up @ 5:30 to be at the office for 7 really IS a skill you need to practice regularly.
b) I like having the entire floor to myself.
c) I'm really, REALLY looking forward to having new scenery to look at on lunchtime walks."
929,@Jasonwalls92 Missing my lunchtime walks - such a beaut city!
930,"We all love lunchtime walks with a view 🏰

#lancaster #lancashire #views https://t.co/IRPfMoXDdW"
931,Savouring nature this lockdown - whether it be out on my lunchtime walks or my own little babies. Thanks in particular to @emmagenetics for the orchid that I get to wake up to every morning! https://t.co/iPiQ8RcHDx
932,Happy to report that lunchtime walks around the @usask bowl with the wonderful @BreaLowenberger have resumed 😊 https://t.co/nXtR8q97Ss
933,"Shouldn’t feel guilty/awkward running into a [remote] coworker whilst both taking quick lunchtime walks, but certainly doooo…every time 🙈"
934,Lunchtime walks #walking #burtonupontrent #outdoor #fitness https://t.co/JxI0AwiGMx
935,@JustTalkWrestle That looked like a lunchtime shoving match till a counselor walks by..
936,Lunchtime walks https://t.co/p8FNrJbpqh
937,Nobody walks faster than the IT guy at lunchtime.
938,Lunchtime beach walks with the pups are the highlight of my day 😍 https://t.co/h7t59OUWv9
939,Definitely a long white cloud day. #lunchtimewalks https://t.co/4t48UbYpKI
940,"my lunchtime walks can now involve my dog and that’s a bonus

but i don’t often take another walk each day aside from the lunchtime one, and go the same routes

i try and compensate with longer walks on weekends and bank holidays (walked to town earlier), but it’s not consistent"
941,#lunchtimewalks #sunnywintersday #streetart #ilovelockeddownmelbourne https://t.co/iuDI24aKCC
942,"@TheySaid01 My son is doing year 12 and is doing fine.  Probably better,  as he has more time to study and less distractions. Ive also had many extra priceless hours with him (walks at lunchtime every day etc) that I wouldn't have had. Great bonus family time."
943,27.08 #NHS1000miles running for me this week. On annual leave so no lunchtime walks but plenty of daily steps. Nice to get out for my runs while I was away. Giving a YTD 851.05 https://t.co/fDoQvIwdUx
944,I went out for walks this morning and the weather was nice and sunny and then towards lunchtime it went all cloudy and that’s how it’s been all afternoon today
945,@TheSegaHolic I'll give this a listen during one of my lunchtime walks next week.
946,"I really enjoyed it — a great companion on lunchtime walks — and it's given me so much to think about and reflect on, and inspiration and motivation to participate in vital changes to human society that respond to the problems of inequality and transcend capitalism."
947,Quite enjoying my lunchtime walks!! Good to get out and clear my head after the past couple of days… https://t.co/6xiPR3YJ2X
948,"@matsubonsai @dracan Wow! Really? Are you listening to them dedicatedly? Or, while you do other things? A lot of podcasts I listen to while on lunchtime walks or driving."
949,"@halfbakedgranol But seriously, thank you SO MUCH to Cindi for the lunchtime Dolly walks this week. Dolly and I both appreciate it tremendously."
950,"@MQofKerrs @palmerstonsch I live near this school and have missed bumping into their students when our lunchtime walks coincide.

If friendliness is an indicator: lovely ethos.

Also, have just spent £170 on 2 x jumpers, a skirt &amp; PE kit for eldest's school. Just replacing wear &amp; tear, not whole shebang."
951,"Happy #nationaldogday2021  I have the best co-worker a girl can ask for. He works for dried liver, 10:30am ball throwing and lunchtime walks. He loves Teams meetings and joins in whenever he can. #zenlife #greatdane https://t.co/B3hwt4rUQY"
952,@WeAHPs Yes going to continue doing my lunchtime walks 🙂
953,Is it just me or has 20 months of constantly sitting in front of a computer screen at home for c. 7 or 8 hours a day exhausting? Lately I literally have to go to and lie down for a couple of hours come 5 or 6 as I'm so weary. Maybe I need to reinstate lunchtime walks!
954,"I went for two walks today, once at lunchtime, then immediately after work - best to make the most of the sunshine!"
955,"I went for two walks today, one at lunchtime and one just after finishing work. The weather is actually nice today, so for the best not to waste it!"
956,"Every dog has its day...

To celebrate International Dog day, we are excited to announce our newest member of the team, Viz!

She enjoys chewing boardroom furniture, treats when she makes a sale &amp; collecting sticks on her lunchtime walks 🐾

#avtweeps #avdogs #welcometotheteam https://t.co/cIMt6bPHdO"
957,"@StephZihms I'm a 0.8 FTE. Pre-pandemic, I worked 4 days (some in office, some at home). Now, I work over 5 days. 
I try to balance it with long lunchtime walks or allow myself to start a day late/finish early, but probably not the healthiest approach! 1/2"
958,Lunchtime walks. Merseyside's not all bad 👍 https://t.co/sr9mpSx1OW
959,"Xz goes back to his house a while later. He goes to office, but whole day keeps wondering which dept yb might be from.. barely able to focus on his work. 

During lunchtime he walks to the elevator with an absent mind, thinking where to find the pretty man from the morning."
960,"Not as much fog as yesterday but still too much cloud at 6am to catch a late summer sunrise 🌄.
:
Early morning and lunchtime short walks ahead of an evening 4 mile run  and strength training #londonmarathontraining.
:
#londonmarathon2021 #stirlingrun… https://t.co/k0LevYGpcA https://t.co/yCR5bXg1wN"
961,Lunchtime walks in #montereybay https://t.co/isB3As9ihB
962,"Settling in well in Birmingham, helped by going on lots of lunchtime walks to explore (and pick lots of blackberries!). Will now try harder to think of interesting things to say on here, I've been enjoying reading everyone else's contributions too much! https://t.co/KZHEEDZJBz"
963,"Market Place, #Margate, looking like a perfect spot to spend an hour or two today #lunchtimewalks #lovemargate https://t.co/QAOjcOAN7A"
964,Lunchtime walks 🦊 https://t.co/Cnni9wDVEq
965,@micahjay1 Lunchtime walks on the beach
966,@johnlundin Found this dude on one of my lunchtime walks https://t.co/HxVne96WcY
967,Sunny lunchtime walks. #dunsapieloch  #aurthersseat #edinburgh @ Dunsapie Loch https://t.co/ra3yxszmTy
968,"Kinda missed my lunchtime walks. And yes, I’m aware it’s 4pm 🤷🏻‍♀️"
969,"Those after lunchtime walks ☀️🦆🦆🌳 ☁️ 
#nature #NaturePhotography #nature_walk #tree https://t.co/bOsVr2xLUI"
970,"Get yourself a reason to go outside regularly. Daily if possible. 

Find yourself an accountability buddy to take lunchtime walks with. 

Get a cute kite to fly. 

Sign up to walk your neighbor's dog. 

Going outside boosts serotonin."
971,"Lunchtime walks. 

Plus surprise artwork by @alicelyons22. 

the place/between water and sky/holding sound/it is underloved/and an amphitheatre https://t.co/KIaZK38E6l"
972,"If you're considering translating your website or marketing materials into another language or languages, this quick lunchtime webinar is for you!

Join us TOMORROW as LUNA's Director of Translation walks us through the process. 

Register at: https://t.co/EINDsJYKfL."
973,"Love my new lunchtime walks and views

#Edinburgh https://t.co/yN1V3sgvgi"
974,Usually I can do walks in the morning before work or lunchtime but today was all-day raining 😭 https://t.co/ZnAobJp94Y
975,"Dear giant fireball in the sky #sun ☀️☀️☀️

I don’t care how hot you get, I’m not quitting my lunchtime walks 

That being said, cool ❄️❄️❄️ the heck down!"
976,Lunchtime walks https://t.co/UnOqzgGWOK
977,The main thing I’ve missed about office working these last 18months - apart from unbroken concentration - are walks through #Glasgow Green at lunchtime. https://t.co/kVuXs4NXb3
978,"Beautiful sunny start to the week. Makes lunchtime walks that much more enjoyable 🌞 😃 🚶
#sunshine #Leicester #lunchtimewalks #getthosestepsin #freshair https://t.co/CqnqvFm80F"
979,What a gorgeous day for a walk ☀️☀️#lunchtimewalks #dublincity #timetoreflect @ Samuel Beckett Bridge https://t.co/aFjG0nKsbQ
980,@itsttbish Not enjoying as such but I’m happy to do it for the greater good. I am enjoying hearing the birds again and my morning walks because I normally walk at lunchtime or after work. I miss people but I’d miss them more if they were dead.
981,"Only 18.5 #NHS1000miles this week. Busy at work before annual leave so struggled to fit in lunchtime walks. YTD 823.97. Sunrise is getting later, nearly time to dust off the running lights for my early morning runs! But a change of scene next week, running gear is in the suitcase https://t.co/Sisa7ddcfN"
982,@ellrbrown @NetworkRailBHM @CRTWestMidlands @BirminghamWeAre Never felt brave enough to walk under there on my lunchtime walks from Woodcock Street!
983,"@borofergie I struggle with this thinking ""Hybrid working patterns are likely to mean a permanent reduction in town-centre footfall"". I've personally spent much _more_ time,  and money, in the town centre this last year and it's not going to change. I love my lunchtime walks and coffee runs."
984,"So here I am, in the basement, letting her calm down after a lunchtime fight between the pets 😩 

She's gotten a lot better on walks but we clearly need to work on her indoor relationships and manners still. https://t.co/OxSKPqJv7z"
985,Today the Climate Relay walks from Coventry to Solihull. Lunchtime @SPCBalsall https://t.co/N3eucxyDNJ
986,"@unit_1974 Any opportunity to alternate? Aside from lunchtime walks and running I’m on my exercise bike for 30-60 mins a time (in front of the TV). Doing a bike session this afternoon when I get home, work off last nights Steak."
987,@jacobhunni Well I used to take a dog for lunchtime walks via a facebook group… but that was less ”i need a dog for snuggles right now”.
988,"This is where living on the coast is a blessing. Even so, I was still wearing my mask for our lunchtime beach walks, though didn’t for my 5.30am ones seeing as nobody else was around. https://t.co/0nF5ffkfjU https://t.co/KjUxna4LoC"
989,"Reeling from an unexpected labor crisis here: the dog is refusing our lunchtime walks. Hoping we can get her to the negotiation table and figure out what's up. 

At present she's just not that interested, where previously that walk was one of her obsessions."
990,"@kailaswild Living in Dharawal Country, 7km morning walks within the 5km radius. Mixing up the walls every few days. Lunchtime walks when your zoomed out!!! https://t.co/vqPHg6Jz5Z"
991,"I'm still appreciating the benefits of working from home, with long lunchtime walks around Stirling 💙

I walked lots in the beforetimes too, but it was part of my commute, with the same A to B to C and back everyday (and the occasional train delay in between). Not the same! https://t.co/UuEd4sYSP6"
992,"Next to my office, there is a drive-up COVID testing site. During my lunchtime walks, I had never seen a car there until two weeks ago. Now, I usually see one car there every day during my walks. Today, I saw a line of cars waiting for the first time. That is troubling."
993,"My Primary 2 teacher at @ArngaskPS was Miss Carling.

She brought her collie dog Spot to school every day. He stayed in her car during class times and went for walks next to my house at lunchtime. 

One holiday I bought Spot a ball, and this is the thank-you note he sent me 😊 https://t.co/VuAjtNfy6s"
994,"Lunchtime. 

Trying to form better habits. Morning swims, alternated with lunchtime walks. Just realised I have signal here though... so maybe I could combine the two. 

Eighteen months in, and I’m still trying to nail a #WFH routine that works for me 😬 

Tips 💬 https://t.co/Hz3j8CxtVD"
