,content
668,"Join us tomorrow in the ASC-ISAR online seminar with Dr Liam Foster @sheffielduni on the topic “Using #activeageing as a policy response to the #challenges of #ageing“, March 17 2021, 13.15 CET. Registration: https://t.co/LQO32DDPgZ
@liu_universitet #aging #gerotwitter"
669,"Listening to ""We’re at a Unique Point in the Global Push for Fitness Over 50 -- with Colin Milner of the International Council on Active Aging -- Ep. 24"" at  

https://t.co/z4TwkkzVCx 

#activeaging #activeageing"
670,"#30DayProjChallenge #Day15
@CpAgeing @EUErasmusPlus aims at the development of a training program for improving the #WellBeing &amp; #ActiveAgeing of persons with #cerebralpalsy, based on #ICTs #selfcare &amp; experiential activities. 

👉#CheckThisOut :https://t.co/AIHfgLzPLb https://t.co/uqxoe9gaR5"
671,Great achievement and future challenge at the same time. #SocialEurope #ActiveAgeing #LifelongLearning https://t.co/42qdH2nK0N
672,This week (18/03): https://t.co/ElctweTp4p Workshop 🇩🇪🇦🇹🇨🇭 on Open Service Platforms in the Active &amp; Healthy Ageing Domain. Program and registration: https://t.co/w2XYT6gpSL #AAL #AHA #IoT #ActiveAgeing #HealthyAgeing #AssistedLiving #InternetOfThings @eHealth_EU @EIP_AHA #IN4AHA https://t.co/El6zBeWubk
673,"Creativity is contagious, pass it on 🧵#ShowEldersUCare #LeaveNoOneBehind #tuesdaymotivations #elderly #eldercare #sdg #seniorcitizens #activeageing https://t.co/c6xCWjt09q"
674,Thanks for all those that supported our #Crowdfunder to accelerate the growth for our exercise classes to all #carehomes . We aim to have the platform live next month and grow it to become your residents go to place to stay active #exercise #movingmedicine #activeageing #fun
675,"Don't miss the next ASC-ISAR online seminar with Dr Liam Foster @sheffielduni on the topic “Using #activeageing as a policy response to the #challenges of #ageing“, March 17 2021, 13.15 CET. Registration: https://t.co/LQO32DDPgZ
@liu_universitet #aging #gerotwitter"
676,#PicturesOfAgeing #ActiveAgeing #Gerontology #Gerontologie https://t.co/Uvfjbi9MGC
677,Age is never the barrier great to see another example of #activeageing https://t.co/hr7NA2mdrn
678,#Postdoc in #Ageing and Social Change #workinglife #lifecourse #activeageing at Linköping University https://t.co/E4lYypE1fW
679,12 weeks of aerobic exercise increase mitochondrial content in the muscles of older adults. Never to late to experience the benefits of exercise #exercisephysiology #activeageing #personaltraining (Menshikova et al. 2006) https://t.co/Ccl7gYZjfx https://t.co/sNDlDlIr5K
680,"#DidYouKnow that one-fifth of 65-74 year olds participate in formal #volunteering while people aged 75+ also remain engaged when their health allows. 

@EU_Commission 🟢 paper: https://t.co/18B0SN3WmL

Volunteering can be a great way to stay #BeActive. 
#ActiveAgeing https://t.co/UydfKoRrrH"
681,"""If we stop moving, we stop living,"" says Lucheria Plop, who easily embraces technological innovations in her life. As a director of the Cultural House🎬, she broadcasts in social media all cultural events.
💪Lucheria is a change-maker &amp; a model for #Youth! #IWD2021 @ActiveAgeing https://t.co/bCVh1Pu400"
682,"Join us in the ASC-ISAR online seminar with Dr Liam Foster @sheffielduni on the topic “Using #activeageing as a policy response to the #challenges of #ageing“, March 17 2021, 13.15 CET. Registration: https://t.co/cLDK2WetnM
@liu_universitet #aging #gerotwitter"
683,"🎉Our #IWD2021 campaign goes on, w/ Larisa Chirilenco, 69 yrs. She is a champion of #intergenerational dialogue, putting older &amp; younger together to do crocheting, embroidery, preserving culture. 'They get from our wisdom; we get creativity,' says Larisa.
#ActiveAgeing #WomensDay https://t.co/fuokUZecMn"
684,"On the eve of #IWD2021 we celebrate older women leaders, their strength and courage to improve communities and create an equal society at all ages! @HelpAgeInternational #ActiveAgeing #UNFPA @ArmitageUNFPA https://t.co/DpL3N3o1Yf"
685,"All villagers from #Cazancic know they can call Lidia Chele, even during the night. Whenever they face a problem, she is there to help. For 43 yrs. now, Lidia Chele has been a teacher, a leader, a friend.🎉On #IWD2021 we celebrate Lidia &amp;all #women leaders like her!
#ActiveAgeing https://t.co/1aOYoK8QE1"
686,Well done @paulgallierMMYM and @Age_Opp this was such a great service that helped people to stay active while staying safe at home. #ActiveAgeing #HealthyGalway https://t.co/GLBAjUYOr2
687,"#ElderCare | Mrs. Lakshmi is a resident of Tamaraikulam Elders Village (TEV) , #Cuddlore, she has Trapezitis.  Regular Interferential therapy session are provided for her treatment. #ShowEldersUCare #LeaveNoOneBehind #activeageing #seniorcare #morning #tuesdaymotivations https://t.co/jGUf4cbWiz"
688,"#EU_SHAFE News📰

Our Irish partners🇮🇪 @louthcoco, in conjunction with @AgeFriendlyIrl, made a submission to “Review to Renew”, the National Development Plan’s public consultation.

🖱️Click here for more details➡️ https://t.co/A5hHU8wtb3

 #SHAFE #AgeFriendly #ActiveAgeing https://t.co/1dxEh8VMlu"
689,"We are creating an interdisciplinary European Masters in Active Ageing and Age-Friendly Society, representing higher education institutions in Austria, Greece, Finland, Ireland, Portugal, Slovenia. Introductions to our team are coming soon... #ActiveAgeing #HealthyAgeing https://t.co/5QquywgWfQ"
690,https://t.co/ElctweTp4p Workshop 🇩🇪🇦🇹🇨🇭 18/03/21 on Open Service Platforms in the Active &amp; Healthy Ageing Domain. Program and registration: https://t.co/09jRkqQi0b #AAL #AHA #IoT #ActiveAgeing #HealthyAgeing #AssistedLiving #InternetOfThings @eHealth_EU @EIP_AHA #IN4AHA https://t.co/EhZ6TNMNHG
691,"Lilia Melnicenco will soon turn 70, she is a source of energy &amp; power. President of NGO, volunteer, mother, friend &amp; woman in leadership - this is all about her.
🎉Today we celebrate Lilia &amp; all women who strive to create an equal society, at all ages! 
#IWD2021 #ActiveAgeing https://t.co/WejBdLXzzd"
692,"The universe can never stop you when you stand up and challenge.  This Women's day Let's #ChooseToChallenge.  

We at https://t.co/6KRn3rHBlA stand with you to face your challenge. 
Happy Women's Day

#IWD #activeageing #lifeafter50 #staymotivated 
#seniorcitizens https://t.co/tDqZJHkj3Y"
693,Treasurer Dominic Perrottet said the findings showed the importance of better disease prevention and early health interventions to improve quality of life for Australians as they get older. https://t.co/tsoe8r5QZa #activeageing #health #exercise
694,"Glimpse of IGNITE - Rekindle Through Stories...
Our Storytelling &amp; Activities Support Group.
👴🏻👵🏻
#JyeshthaCare #YourGeriatrician #Stories #India #ElderCare #SeniorCitizens #ActiveAgeing #Mumbai #EldersFirst #ElderlyCare #Awareness #HomeHealthCare #StoryTelling #AgeingGracefully https://t.co/9VuayUnm3E"
695,"Webinar on the Green Paper on #Ageing and the ongoing open consultation (https://t.co/9PyJs9eSun), featuring European Commission Policy Officer Irina Kalderon-Libal on March 16th. Hosted by @Net4AgeFriendly. Registration: https://t.co/Sad0OzdqW7 #ActiveAgeing #HealthyAgeing #AAL https://t.co/wbeL7XliCG"
696,Normalising cycling #mobilities : an age-friendly approach to #cycling in the #Netherlands https://t.co/tARLvCxJVr #OpenAccess #ActiveAgeing https://t.co/BrOW7SdWoq
697,"Our Co-Founder, Dr. Sriniwas Thakur is invited by Rotary Club of Bombay Kandivali to speak on common problems in Elderly &amp; Geriatric Medicine
#JyeshthaCare #YourGeriatrician #Rotary #SeniorCitizens #ActiveAgeing #Mumbai #ElderCare #RotaryInternational #AgeingGracefully https://t.co/vqo1kj1ze7"
698,Want to keep active and mobile at home? We’ve teamed up with our partner Shapemaster to provide some simple home exercise videos. For a full set of videos see Shapemasters Youtube: https://t.co/jrRl70Xc4B #activeageing #keepactive #homeexercise #keepmoving
699,"In Slovenia 🇸🇮, the recent numbers from @StatSlovenija, show that the number of people who reach the age of 100, increased from 26 to 252 in the last 3 decades. 

🤸🏻‍♀️ In EU, #ActiveAgeing &amp; a healthy lifestyle have never been more important❗️

#Health #BeActive https://t.co/AP7GMUqHdf"
700,According to a recent @tilda_tcd study physical activity pre-vaccination improves efficacy particularly for adults aged 60+ Do we need any more reasons to ensure we provide opportunities for our older populations to get active? #activeageing @PHE_uk @NHSuk https://t.co/J8ISEckUBv
701,#ActiveAging #ActiveAgeing #healthy #cities  #physicalactivity https://t.co/ywmWlAvpF4
702,"Join an active weekly EXTEND exercise programme with music for older people with varying mobility / age-related conditions. 
Online classes across the UK. First class always free. Try a taster here https://t.co/Tp6TBlZxLq
#extendexercise  #activeageing
https://t.co/0kexK9oXu6"
703,The no. of people aged 60+ is expected to pass the 20m mark by 2030 according to @ONS. It's time to create a landscape that drives #physicalactivity opportunities for our ageing communities #activeageing #recoverandreinvent @_ukactive @Sport_England https://t.co/WK3oF5y89T
704,"Are you planning to start an #onlinebusiness post-retirement and begin with your #secondinnings soon? These tips can help you give a start and plan it well. #activeageing #independentseniors

https://t.co/ltXptQdR5n https://t.co/0Bf6gDR9u6"
705,Paper: Comparative analysis of national and #regional models of the #silvereconomy in the #EU https://t.co/i9YwkeOiPR #silvereco #AAI #activeageing #ageing #aging #index #development #capitalism #welfare #compol
706,Medtronic's @jfposlop is presenting their strategy towards #data utilisation and #ArtificialIntelligence in the #GatekeeperEU project. This is part of a series of webinars on #DataScience &amp; #Engineering. #IoT #BigData #Innovation #ActiveAgeing https://t.co/CF7lxSOpvo
707,"#ElderCare | 'Yoga🧘‍♀️ takes you into the present moment, the only place where life exist.' Early morning yoga session for our #seniors in #Cuddalore . What's your morning routine? #LeaveNoOneBehind #yoga #ShowEldersUCare #morningmotivation #elderlivesmatter #sdg #activeageing https://t.co/ZwWh6ynNqc"
708,"Being active for older adults has many benefits. Physical benefits may be obvious but there are improvements in #mentalhealth and the building of support networks, combatting social isolation. Let’s make sure we empower our older adults to get &amp; remain active #activeageing https://t.co/Ln8HZyguhE"
709,"📢Have a look to the @EuShafe main events supporting policy learning and interregional sharing in Hamburg and  Bizkaia
 
➡️https://t.co/Fk7sGklpQV
 
#SHAFE #ActiveAgeing #InnovationPolicies https://t.co/H4udRbFvJM"
710,"UNFPA and gov't of Azerbaijan establish a new center for 🧓👴older residents of Mingechevir, the 5th largest city in 🇦🇿. The center will offer to its visitors a wide range of pro-bono events &amp; activities for effective organization of leisure. #activeageing #BuildingSocietyForAll https://t.co/B3Df7rVQeN"
711,"In 2019, P&amp;E published an issue on populations ageing. Read about ageing in Azerbaijan, life satisfaction of the elderly in Sweden, Austria, and Germany, factors of mental health of the elderly in Russia. Access via link: https://t.co/JHIYyRpnBE
#ageing #activeageing #research https://t.co/3Bw5OetHyh"
712,Looking forward to speaking at the 'Virtual Falls Prevention Roadshow' this morning. Looks an excellent line up of speakers and practical advice on reducing accidents and staying active. - EL @publichealthni @SouthernHSCT @abcb_council @nmdcouncil #AgeFriendly #ActiveAgeing https://t.co/q7LBAPqvQg
713,"It’s time to focus on the future health of local communities &amp; provide opportunities for older adults to get &amp; stay active. Benefits from #physicalactivity include increased mobility, better balance &amp; greater independence #activeageing #unitingthemovement @Sport_England https://t.co/6HjGISvtDg"
714,"Chapter ""#Creative #Aging, Drawing on the #Arts to Enhance #Healthy Aging"" - In: Encyclopedia of #Geropsychology https://t.co/GhX3SDDDfD #artfulaging #activeageing #ageing #creativity"
715,This looks like excellent fun @TownendCloseAH! The smiles say it all! #activeageing #carehomes https://t.co/BAH6EKACkE
716,This is THE perfect Saturday night! @GreenacresAH giving a full on Saturday night party. #carehomes #activeageing https://t.co/YO6Xi1zORd
717,"@Pepmoline Tot es aprendre jove @Pepmoline i cada dia, atent per alguna altre cosa nova !! #lifelonglearning #activeageing"
718,"It's vitally important that older adults incorporate #reistance &amp; #strength training into their weekly #physicalactivity. As we start to reopen after lockdown, we must provide facilities &amp; opportunities to enable this. #activeageing #unitingthemovement https://t.co/E9cVFaF6wJ"
719,Still time to sign up to day 2 of our Keeping Active talk this afternoon! #activeageing https://t.co/DAlHlsgjvl
720,"The goal 🎯 of @activeageingfes project is to;
🔸encourage social inclusion, participation &amp; equal opportunities in sport w/ a special focus on older
population,
🔸&amp; strengthening cooperation between sport organisations, senior organizations &amp; health stakeholders.

#ActiveAgeing https://t.co/uwSjjdRDwf"
721,"@ShapemasterUK users attend exercise sessions 3+ times per week, so why not get more of our older communities active, helping them to realise improved balance, improved mobility, better everyday living and so much more? #activeageing @LGAWellbeing @age_uk https://t.co/cN1LOog4g8"
722,"A beautiful end to my little run this afternoon 🏃‍♀️ 🌅
#lockdown3
#activeageing
#ThisGirlCanEssex https://t.co/GyzRw4yC5A"
723,"#ElderCare | Maintaining our #seniors health is a constant effort, it requires more attention especially during a #pandemic.  Physiotherapy sessions for our #elderly in Tamaraikulam Elders Village (TEV) , #Cuddlore. #ShowEldersUCare #LeaveNoOneBehind #activeageing #SeniorCare https://t.co/JsvMpktqkJ"
724,"Chapter ""Diversity of #Ageing #Policy Concepts"" https://t.co/Dsro9k674L #springerlink #publicpolicy #publicpol #ageingpolicy #activeageing #activeaging #aging #ageinginplace #empowerment #healthy #intergenerational #positiveageing #productive #successful #theory"
725,According to a recent @tilda_tcd study physical activity pre-vaccination improves efficacy particularly for adults aged 60+ Do we need any more reasons to ensure we provide opportunities for our older populations to get active? @PHE_uk @LGAWellbeing @_ukactive #activeageing https://t.co/bbO3n5Ddvb
726,Being active for older adults has many benefits. Physical ones may be obvious but what about improvements in #mentalhealth &amp; combatting social isolation? Let’s make sure we empower older adults to get &amp; remain active #activeageing @Ageing_Better @age_uk https://t.co/zQ4WDGFrhC https://t.co/qDBKMoyRmJ
727,Exercise for older adults helps reduce falls &amp; the impact of age-related diseases. We are passionate about improving lives of older communities &amp; want to support local authorities to build #physicalactivity opportunities @PHE_uk #activeageing https://t.co/UkrRPQSCjn https://t.co/RIjxT8oBQ0
728,"https://t.co/ElctweTp4p 🇪🇺 Workshop 10/03/21 on open service platforms in the field of Active &amp; Healthy Ageing, bringing end-users, care organisations &amp; policy makers together. Info/registration: https://t.co/UaC2jYJf1W #AAL #AHA #IoT #ActiveAgeing #AssistedLiving @EIP_AHA https://t.co/pyCkRfQOKd"
729,#LifelongLearning #ActiveAgeing #Gerontology #Gerontologie #PicturesOfAgeing https://t.co/f7blVKCQZ1
730,Final call: https://t.co/ElctweTp4p 🇵🇹 Workshop 25/02/21 about open service platforms for Active &amp; Healthy Ageing: What are open platforms? Benefits? Why use them in health/social care? https://t.co/wDgKkLhDrs #AAL #AHA #ActiveAgeing #AssistedLiving #IoT #InternetOfThings https://t.co/aiHrw9XheQ
731,Final call: https://t.co/ElctweTp4p Workshop 🇸🇪 25/02/21 on Open Service Platforms in the Active &amp; Healthy Ageing Domain. Program: https://t.co/xNMTEUfYxD. Contact office@platformuptake.eu for more info. #AAL #AHA #ActiveAgeing #AssistedLiving #IoT #InternetOfThings @eHealth_EU https://t.co/LLF68swJpH
732,Exercise for older adults helps reduce falls &amp; the impact of age-related diseases. We are passionate about improving lives of older communities &amp; want to support local authorities to build #physicalactivity opportunities @LGAWellbeing #activeageing https://t.co/FqMDoKKZEp https://t.co/JQNwuzbDNF
733,"Introducing our new webpage with exercises designed for older adults, those undergoing rehabilitation, or those with long term health conditions.

https://t.co/LDCZFbV8uI 

#activeageing #keepactive #homeexercise #keepmoving https://t.co/VaMcEL10yU"
734,"Most European 🇪🇺 countries are experiencing population ageing.  

This means that in EU👉#ActiveAgeing &amp; a healthy lifestyle have never been more important❗️

#BeActive #BeActiveAgeing #Elderly https://t.co/7THt6Rk7Vy"
735,"This is what we love to see! 😄 
Residents keeping active and healthy! 🕺

Keep up the great work! 

#activeageing #seatedexercise https://t.co/Ks0Nmz7MRa"
736,Who doesn't love a singalong? Smiles and laughs to be had here #singingforhealth #activeageing https://t.co/dQGcsfPskF
737,"Older adults, particularly those aged 65+ should do some type of #physicalactivity every day &amp; any type is good, according to @NHSuk We must support our older communities to become more active #activeageing @Sport_England https://t.co/93yDkArzoU"
738,"#ShowEldersUCare | To care for those who once cared for us is one of the highest honors.
#quoteoftheday #motivational #seniors #eldercare #activeageing #activeageing❤️ #LeaveNoOneBehind #eldercare #SaturdayVibes https://t.co/5vkQVid68v"
739,A warm thank you to @CiplaFoundation for distributing mask to #elderly in Supaul #Bihar. #ShowEldersUCare #LeaveNoOneBehind #elderlivesmatter #eldercare #SaturdayMotivation #SaturdayMorning #COVID19 #fightcorona #Covid_19 #activeageing #agecare #India #sdg https://t.co/ODTmPkhXU4
740,"@ShapemasterUK users attend exercise sessions 3+ times per week, so why not get more of our older communities active, helping them to realise improved balance, improved mobility, better everyday living &amp; so much more! #activeageing #recoverandreinvent https://t.co/BQ561Acjst"
741,"Our Seated Vitality at Home booklet was created to help you enjoy chair-based exercises in your own home.

Download for free here - https://t.co/MVzDZQ2TnI. 

Seated Vitality will leave you feeling more energised boosting your well being.

#ActiveAgeing #LoveLaterLife https://t.co/oXszOKMHrc"
742,It’s time to focus on the future health of local communities &amp; provide older adults with opportunities to get &amp; stay active. There are so many benefits for all from #physical activity #activeageing #unitingthemovement #recoverandreinvent https://t.co/iacgYY20Cl
743,"Managed to squeeze a quick run in after work. Beautiful 🏃‍♀️ 🌅
#lockdown3
#activeageing
#ThisGirlCanEssex https://t.co/0qMkhG6kMq"
744,"Our team at @IRCCS_INRCA and @inapp_org worked hard in 2019-2020 to launch a national project for mapping, analysing and supporting the design of #activeageing policies in Italy. A terrific innovation - check details in our recent paper on @IJERPH_MDPI: https://t.co/MD2WS3fOcG https://t.co/lYTPLFjpKr"
745,"📢 @activeageingfes, an @EUErasmusPlus funded project, is mentioned and presented in @ISCA_tweet 2020 annual report. 

ℹ️ Health enhancing #PhysicalActivity for older populations.  

Find the report here 👉🏾  https://t.co/8GKArm4mB2

#FindYourMOVE #MovingPeople #ActiveAgeing https://t.co/mJ7Rke02xS"
746,"Did you know that one fifth of women aged 75 years or more made use of homecare services? (EU-28, 2014)

#micare #ActiveAgeing #elderly #eldercare https://t.co/6WNz2ARSHm"
747,The Facebook page of the Puglia Pilot Site has just been launched. Take a look and join the community! #GatekeeperEU #IoT #BigDate #ActiveAgeing #Healthcare https://t.co/TLR5pKZB4M
748,"Our friends at @ShapemasterUK have a series of exercise videos that you can do in the comfort of your own home.

We'll post some of these over the coming weeks, but you can find the full set of videos here https://t.co/IzXpZexxnB

#ActiveAgeing #keepactive #keepmoving"
749,"La pagina Facebook del Pilota Puglia del progetto GATEKEEPER è attiva!
https://t.co/ei70g1wW5e 
@GATEKEEPER_EU #AI #BigData #IoT #ActiveAgeing #Healthcare #Technology #h2020 #EuropeanUnion"
750,Looks interesting. Will have a go my students when we examine exercise and ageing. #activeageing #exercisescience App Review: PowerFrail for the assessment of relative muscle power and frailty in older people - https://t.co/QOKnUFKchL
751,"#ShowEldersUCare | Our #seniors in Rajbaba old age home Villivakkam, #Chennai provided with assistive devices. Providing ease &amp; support to our #elders in their everyday activities. #LeaveNoOneBehind #ElderCare #ElderLivesMatter #SeniorCitizens #MondayMotivation #sdg #activeageing https://t.co/eUyWyHZeQp"
752,#iloveyoudaddy #activesg #activeageing #UditNarayan #akelehumakeletum #love #amazingdad #Alhamdulillah_for_everything https://t.co/O6Rtem3rt8
753,Here's just a sneak peak of what #carehomes can expect from our Care Home TV project. Thanks to the @MedauMovement team for their support: https://t.co/LJwdZrGsIj #activeageing
754,One of our team used to teach cheer dancing and we can safely say that shaking a pom-pom is incredibly satisfying. Smiles all round! #cheerdance #pompoms #activeageing https://t.co/VRP6FLpuU9
755,"A beautiful brisk run this afternoon. Lovely to see all the couples holding hands along the way ❤️. 
Keep moving everyone 🏃‍♀️ 
#lockdown3
#activeageing
#ThisGirlCanEssex https://t.co/nRkKE1usVW"
756,"Happy Valentine's Day. Show your body some LOVE! 
https://t.co/ilzVTbQfvw 
#pilatesclasses #integratedmovement #pilatesfitness #northvan #westvan #crosstraining #activeageing https://t.co/8osLeqykUx"
757,"Happy Valentine's Day!!!

#JyeshthaCare #YourGeriatrician #LoveIsAllYouNeed #Caring #SeniorCitizens #ValentinesDay #ElderCare #ActiveAgeing #AgeingGracefully #Mumbai #ValentinesDay2021 #SpreadLove #XOXO https://t.co/MBmtCwoTaf"
758,"Helping seniors to improve their quality of life is vital for their health and well being.

Physical restrictions increase with #age, and research has established that 65% of #seniors needing long-term help rely on #family and #friends.  #activeageing

https://t.co/diCdHTXc1X https://t.co/FCWZTSQYCz"
759,Fabulous 4o’clock walk. Very cold and some slippery patches but exhilarating! I #LoveNorfolk #ActiveAgeing #CloudsAndSkies https://t.co/axuPokM6bC
760,We're over the moon to now have £200 on our Crowdfunder! Thanks so much to all our supporters so far! Let's get our platform live: https://t.co/dkyop0BnmH #carehomes #crowdfunder #donations #activeageing
761,@blackswancare We would love to support your new activities coordinator when they are appointed #indeed #activeageing #activecare #movingmedicine  https://t.co/UhgmzJ1wDH
762,"Leuk om te merken dat @CDASenioren het belangrijk vinden dat de EU zich moet bezighouden met ‘#gezonder’ ouder worden. Hier pleit ik voor! 👍
#ActiveAgeing https://t.co/nV93927ZIH"
763,"Check out our flyer to learn more about the MiCare project!

#micare #ActiveAgeing https://t.co/QEKuVFMre1"
764,"Fabulous to see residents keeping active with some #SeatedExercise! ☺

A brilliant way to improve coordination and reduce falls!🚶‍♀️

#FitnessFriday #activeageing https://t.co/nQOSTQAIKG"
765,"@ThisisDavina cheeky request, seeing as you are a fitness superstar and generally good egg, would you like to do a class for care homes on our soon to launch platform? We do awesome cake 🎂 #activecarehomes #activecommunities #activeageing #fitness"
766,Great story on @UTVNews tonight by @barbara_utv on Coalmen brothers Bert (86) and wee brother Richie (82) in Ballinderry who are still going strong! Active Ageing in action! - EL #ActiveAgeing https://t.co/fthoAVYBUe
767,"📢Have a look to the #EU_SHAFE main events supporting policy learning and interregional sharing

➡️https://t.co/OdjohfhOPQ

#SHAFE #ActiveAgeing #InnovationPolicies"
768,"#ElderCare | Maintaining our #seniors health is a constant effort, it requires more attention especially during a #pandemic.  Physiotherapy sessions for our #elderly in Tamaraikulam Elders Village (TEV) , #Cuddlore. #ShowEldersUCare #LeaveNoOneBehind #activeageing https://t.co/c96XPD5syG"
769,"Do you want to know more about the eCare challenge? Find below Frequently Asked Questions collected during the Open Market Consultation. 
https://t.co/VZ67XXlFbq

#faqs #frailty #activeageing #digitalhealth https://t.co/536OGFMd5F"
770,"https://t.co/UhgmzJ1wDH  @NCFCareForum  @NationalCareAsc Another funder joined our merry band, but we still need lots more of you though, to benefit from the generosity of @EastSussexCC in their match funding promise. #active #carehomes #activeageing #ExerciseIsMedicine #COVID19"
771,https://t.co/ElctweTp4p Workshop 🇸🇪 25/02/21 on Open Service Platforms in the Active &amp; Healthy Ageing Domain. Program: https://t.co/QQRSD3oX46. Contact office@platformuptake.eu for info or participation. #AAL #AHA #ActiveAgeing #AssistedLiving #IoT #InternetOfThings @eHealth_EU https://t.co/bkkEMVmM4O
772,"Learn more about the facts, figures and conclusions from the OMC activities here: https://t.co/B06CWpIgrs

#frailty #activeageing #digitalhealth"
773,"If you missed the @AALProgramme info day, you can watch it now. All the recordings and pitches are available at the project's YouTube Channel:    
https://t.co/rQzygvmZT2

#activeageing #digitalhealth"
774,@IreneEstry @tpitfieldphoto Aww thanks Irene! Looking forward to chat on Insta next week x #activeageing #mindset #PositiveVibes
775,"Learnt so much from the local pilot network today. Great application of emerging evidence on what makes change happen.. in a supportive, yet challenging peer review session. Am using it myself now, ahead of #ActiveAgeing meeting tomorrow. #LearningSystem #GMWorkingTogether https://t.co/9pj6LbLC54"
776,"Tokushima Prefecture 🇯🇵 established the Nursing Care Assistant System in 2017 to enroll active #seniors as nursing care assistants 🏥

Since then, the system has proved sucessful 🙌

Read more 👇
https://t.co/mP1wKkAXkq

#ActiveAgeing #Japan #SDG11 #healthcare 
@preftokushima https://t.co/673UGxjBrW"
777,"#Matchmaking is still open! 
Is your company interested in the eCARE PCP project? Look for potential partners here:
https://t.co/FsqxvaLVBV

#Frailty #ActiveAgeing https://t.co/dG7fQGRShw"
778,"For those #carehomes that would like to have a wide variety of streamed classes available to your residents, our #crowdfunding has an option that includes a years access to all classes #activecarehomes #exercise #exerciseismedicine #activeageing #CovidVaccine"
779,"Running in the snow ✔️ ❄️
#lockdown
#activeageing
#ThisGirlCanEssex https://t.co/5AwVmSCqWu"
780,"Rajaram is 91 years old living in #Cuddalore old age home, after regular physiotherapy sessions he is able to walk again without the support of his walker👏

#ShowEldersUCare #LeaveNoOneBehind #eldercare #physiotherapy #motivational #elderlivesmatter #sdg #activeageing https://t.co/fgWeTl72dM"
781,This is a fantastic example of #ActiveAgeing #seniors Interesting to see differences between sprint (anaerobic) vs distance (aerobic) on longevity measures #sarcopenia https://t.co/yMhik6NQ4u
782,"To takecare for those who once cared for us is one of the highest honors.
#morning #morningmotivation #quoteoftheday #motivational #seniors #eldercare #activeageing #elderlivesmatter #saturday https://t.co/jd1R87PQ66"
783,"Join @andybleaden ‘s session “Opportunities – ECHAlliance Network of #Ecosystems” on 10 Feb @ 10h GMT during the Healthy Ageing Innovation Cluster event organized by @dhiscotland

Registration closes on Monday 8 Feb @ 12h ➡️ https://t.co/v3SwdX9e8m
#ActiveAgeing #Ageingwell https://t.co/fdVUd7KqcZ"
784,"#ElderCare | Maintaining our #seniors health is a constant effort, it requires more attention especially during a #pandemic. #Morning physiotherapy sessions for our #elderly in Tamaraikulam Elders Village (TEV) , #Cuddlore. #ShowEldersUCare #LeaveNoOneBehind #activeageing https://t.co/ngZ70KUknv"
785,"Our Support Group Meeting

Join Zoom Meeting
https://t.co/t4lkNXUFtX

We are looking forward to meet you all and have a great interactive session.

Regards,
Team Jyeshtha Care

#JyeshthaCare #YourGeriatrician #ElderCare #SeniorCitizens #AgeingGracefully #Mumbai #ActiveAgeing https://t.co/5JaJpbJIYg"
786,"📢Did you miss our last Online Workshop ""Bizkaia Inter-regional policy learning. Domain 2: Social Participation""?

Don't worry and have a look to our Library📚!

📑Presentations⬇️
https://t.co/CvpgyabnLf

📺Workshop recording⬇️
https://t.co/CvpgyabnLf

#SHAFE #ActiveAgeing https://t.co/hcooFxvna7"
787,"Depression affects 40% of older people in care homes. Keeping active will help alleviate this alongside other health benefits. Support us now and make a difference 
https://t.co/UhgmzJ1wDH
#activecarehomes #COVID19 #activeageing"
788,"See this lost little fella self isolating on my run this afternoon  🦢 🏃‍♀️ 😢 
#lockdown
#activeageing
#ThisGirlCanEssex https://t.co/JnBMYprxuS"
789,"The European innovation partnership on active and healthy ageing was created in 2011 and aims to foster innovation that will promote active ageing and raise healthy life expectancy.

Read our new article on Active Ageing in Europe!

#micare #ActiveAgeing #eldercare #caregiving https://t.co/MAEyzVjVcW"
790,"Don't just sit there, lift something! #Activeageing #oldmenlifting https://t.co/llxbnSDSqC"
791,"Sad day, but he achieved more in 10 months that most people in a lifetime #truehero #activecare #activecarehomes #activeageing https://t.co/CxTphc3T4u"
792,It’s very squidgy underfoot after yet more rain and the water is struggling to drain away... lovely walk though. #LoveNorfolk #ActiveAgeing #walking #BeautifulNorfolk https://t.co/qS6GDD9cmT
793,"We all have elderly parents and grandparents at home. 
Engaging with them could be a lot of learning for life. 
Inspire, the world by letting them know how you engage with your #elderly #parents and #grandparents and what you learn from them
#activeageing #lifeafter50 https://t.co/PfGFXV3VGs"
794,"https://t.co/ElctweTp4p workshop 🇳🇱🇧🇪 over open service platforms voor langer thuis wonen met ondersteuning, gezond ouder worden en ouderenzorg. Op 4 februari, om 14u. Programma/registratie: https://t.co/ZuIhyu8gpx #ActiveAgeing #HealthyAgeing #AHA #AssistedLiving #AAL #IoT https://t.co/If29jidKet"
795,"Today, 20% of the #EU population is above 65, and by 2070, it is projected to be 30%. That's why the @EU_Commission presented a green paper to launch a broad policy debate on the challenges &amp; opportunities of Europe's #demography: https://t.co/cZZsIj7xDZ #ActiveAgeing"
796,"#mondaymotivation 

“Age is only a number. Keep an active life.”
― Lailah Gifty Akita

We at https://t.co/vKZh5VCKMe help you re-imagine life and lead an active life. Check us out today! 

#activeageing #lifeafter50 #staymotivated https://t.co/HdIc55SlwM"
